Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,someUncertaintyAboutFemaleVisitation
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0053.MP4,N,YYR,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0054.MP4,N,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0055.MP4,N,YYR,Y,Y,9,1,,,,,,,,2,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0056.MP4,N,YYR,Y,Y,2,,,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0058.MP4,N,YYR,Y,Y,3,,,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0059.MP4,N,YYR,Y,Y,1,,,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0060.MP4,N,YYR,Y,N,,,,,,,,,,4,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0061.MP4,N,YYR,Y,N,,,,,,,,,,3,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0062.MP4,N,YYR,Y,Y,5,,,,1,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0063.MP4,N,YYR,Y,Y,2,1,,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0064.MP4,N,YYR,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0065.MP4,N,YYR,Y,Y,5,1,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0066.MP4,N,YYR,Y,N,,,,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0067.MP4,N,YYR,Y,Y,3,,,,1,,,,,2,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0068.MP4,N,YYR,Y,Y,2,,,,,,,,,2,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0069.MP4,N,YYR,Y,Y,2,,,,1,,,,,2,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0070.MP4,N,YYR,Y,Y,8,,,,,,,,,2,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0071.MP4,N,YYR,Y,Y,9,,3,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0072.MP4,N,YYR,Y,Y,5,,,,,,,,,2,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0073.MP4,N,YYR,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 2,1.20.22-1.24.22,1.20.22-2.15.22,IMG_0074.MP4,N,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0001.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0002.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0003.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0004.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0005.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0006.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0007.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0008.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0009.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0010.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0011.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0012.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0013.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0014.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0015.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0016.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0017.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0018.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0019.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0020.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0021.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0022.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0023.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0024.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0025.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0026.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0027.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0028.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0029.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0030.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0031.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0032.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0033.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0034.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0035.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0036.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0037.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0038.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0039.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0040.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0041.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0042.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0043.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0044.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0045.MP4,N,UNK,Y,Y,6,,,,,1,1,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0046.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 4,1.20.22-1.24.22 (camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 (camara esta mal las fechas no bale la pantalla),IMG_0047.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0001.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0002.MP4,,URU,Y,Y,9,3,1,,,1,1,1,,,30,female BWO,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0003.MP4,,URU,Y,Y,12,,3,,,1,1,,,,30,female unbanded,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0004.MP4,,URU,Y,Y,9,,3,,,1,1,,,,30,female unbanded,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0005.MP4,,URU,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0006.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0007.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0008.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0009.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0010.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0011.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0012.MP4,,URU,Y,Y,,3,,3,,1,0,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0013.MP4,,URU,Y,Y,2,,,2,,1,1,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0014.MP4,,URU,Y,Y,5,,1,,2,,,,,1,30,,,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0015.MP4,,URU,Y,Y,2,,,1,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0016.MP4,,URU,Y,Y,6,,1,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0017.MP4,,URU,Y,Y,3,,1,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0018.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0019.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0020.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0021.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0022.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0023.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0024.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0025.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0026.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0027.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Mocoras - Feb 22-May 22,Pista 5,1.20.22-1.24.22 (LA camara se estaba secando 1.27.22-2.2.22),1.20.22-1.27.22 (LA camara se estaba secando 1.27.22-2.2.22),IMG_0028.MP4,,,N,N,,,,,,,,,,,30,,SJR,
