Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,uncertaintyAboutFemVisitation
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0067.MP4,,BRU,Y,Y,10,1,2,,,,,,,,30,poleslide than grunt,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0068.MP4,,BRU,Y,Y,4,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0069.MP4,,BRU,Y,Y,10,1,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0070.MP4,,BRU,Y,Y,11,3,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0071.MP4,,BRU,Y,Y,9,1,1,,1,,,,,2,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0072.MP4,,BRU,N,N,,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0073.MP4,,BRU,Y,Y,2,1,,2,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0074.MP4,,BRU,Y,Y,4,,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0075.MP4,,JUV,Y,Y,9,,1,,,,,,1,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0076.MP4,,JUV,Y,Y,19,,1,,,,,,1,,30,sometimes silent on the jump from the ground back up (when they usually grunt),EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0077.MP4,,JUV,Y,Y,11,,2,,,,,,1,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0078.MP4,,JUV,Y,Y,9,,2,,,,,,1,,30,grooming action near end,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0079.MP4,,JUV,Y,Y,13,,3,,,,,,1,2,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0080.MP4,,JUV,Y,Y,9,,3,,,,,,1,2,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0081.MP4,,JUV,Y,N,,,,,,,,,1,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0082.MP4,,BRU,Y,Y,8,,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0083.MP4,,BRU,Y,Y,7,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0084.MP4,,BRU,Y,Y,5,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0085.MP4,,,N,N,,,,,,,,,,,30,chestnut backed antbird,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0086.MP4,,BRU,Y,Y,8,,1,,,,,,,1,30,grunt then poleslide,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0087.MP4,,BRU,Y,Y,5,,1,,,,,,,2,30,grunt then poleslide,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0088.MP4,,BRU,Y,Y,6,,1,,,,,,,,30,parrots overhead,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0089.MP4,,BRU,Y,Y,3,,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0090.MP4,,BRU,Y,Y,1,1,,1,,,,,,,30,quiet and roll snap heard off screen,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0091.MP4,,BRU,Y,Y,8,4,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0092.MP4,,BRU,Y,Y,3,1,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0093.MP4,,BRU,Y,Y,2,1,,1,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0094.MP4,,BRU,Y,Y,,1,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0095.MP4,,BRU,Y,Y,7,2,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0096.MP4,,BRU,Y,Y,9,,1,,,,,,,2,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0097.MP4,,BRU,Y,Y,5,1,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0098.MP4,,,N,,,,,,,,,,,,30,palid dove or dusky pigeon??,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0099.MP4,,,N,,,,,,,,,,,,30,palid dove or dusky pigeon??,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0100.MP4,,BRU,Y,Y,10,3,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0101.MP4,,BRU,Y,N,,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0102.MP4,,BRU,Y,Y,4,7,,,,,,,,1,30,starts with hybrid snap (started with a normal snap but ended with a quiet snap),EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0103.MP4,,BRU,Y,Y,1,,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0104.MP4,,,N,,,,,,,,,,,,30,nothing,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0105.MP4,,BRU,Y,Y,7,1,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0106.MP4,,BRU,Y,Y,6,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0107.MP4,,,N,,,,,,,,,,,,30,some type of thrush or antbird?,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0108.MP4,,BRU,Y,Y,6,1,,1,,,,,,2,30,roll offscreen,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0109.MP4,,BRU,Y,Y,9,,1,,,,,,,,30,antbird in the background?,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0110.MP4,,JUV,Y,Y,7,,,,,,,,1,,30,BRU evicts juvenile from pista,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0111.MP4,,BRU,Y,Y,14,,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0112.MP4,,BRU,Y,Y,,1,,,,,,,,3,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0113.MP4,,BRU,Y,Y,7,,2,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0114.MP4,,,N,,,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0115.MP4,,BRU,Y,Y,6,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0116.MP4,,BRU,Y,Y,8,,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0117.MP4,,BRU,Y,Y,7,2,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0118.MP4,,BRU,Y,Y,4,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0119.MP4,,BRU,Y,Y,,1,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0120.MP4,,BRU,Y,Y,12,,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0121.MP4,,BRU,Y,Y,3,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0122.MP4,,BRU,Y,Y,13,2,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0123.MP4,,BRU,N,N,,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0124.MP4,,BRU,Y,Y,1,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0125.MP4,,,N,,,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0126.MP4,,BRU,Y,Y,10,1,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0127.MP4,,BRU,Y,Y,18,,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0128.MP4,,BRU,Y,Y,8,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0129.MP4,,BRU,Y,Y,9,,2,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0130.MP4,,BRU,Y,Y,4,2,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0131.MP4,,BRU,Y,Y,7,,,,,,,,,3,30,drops leaf 2 right before 3rd gardening event,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0132.MP4,,BRU,Y,N,,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0133.MP4,,BRU,Y,Y,8,2,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0134.MP4,,BRU,Y,Y,5,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0135.MP4,,BRU,Y,Y,13,,1,,,1,1,,,,30,female unbanded; following path of BRU,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0136.MP4,,BRU,Y,Y,5,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0137.MP4,,BRU,Y,Y,4,,1,,,,,,,,30,hear 2 calls offscreen but seem distant,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0138.MP4,,BRU,N,,7,1,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0139.MP4,,,N,,,,,,,,,,,,30,palid dove or dusky pigeon??,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0140.MP4,,BRU,Y,Y,2,,,,,,,,,3,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0141.MP4,,BRU,Y,Y,1,,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0142.MP4,,BRU,Y,Y,4,1,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0143.MP4,,,N,,,,,,,,,,,,30,palid dove or dusky pigeon??,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0144.MP4,,BRU,Y,Y,4,3,,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0145.MP4,,BRU,Y,N,,,,,,,,,,1,30,he really loves that branch,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0146.MP4,,BRU,N,,1,1,,,,,,,,4,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0147.MP4,,BRU,Y,Y,9,,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0148.MP4,,BRU,Y,Y,5,,,,,,,,,1,30,cleans himself for second half of vid,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0149.MP4,,BRU,Y,Y,10,,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0150.MP4,,BRU,Y,Y,7,4,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0151.MP4,,BRU,Y,Y,6,1,,,,,,,,3,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0152.MP4,,BRU,Y,Y,5,2,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0153.MP4,,BRU,Y,Y,9,,1,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0154.MP4,,BRU,Y,Y,4,,1,,,,,,,,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0155.MP4,,BRU,Y,Y,5,,,,,,,,,4,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.28.21-1.8.22,12.28.21-1.8.22,L14.P4_12.28.21-1.8.22_0156.MP4,,BRU,Y,Y,1,2,,,,,,,,1,30,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0001-BRU.AVI,,BRU,Y,Y,1,,,,,,,,,2,10,"all of these videos fairly short, 7-9 seconds each",NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0002-BRU.AVI,,BRU,Y,Y,1,2,,,,,,,,3,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0003.AVI,,BRU,Y,N,,,,,,,,,,3,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0004.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0005.AVI,,BRU,Y,Y,1,1,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0006.AVI,,UNK,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0007.AVI,,UNK,Y,Y,,,,1,,,,,,,10,roll offscreen,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0008.AVI,,UNK,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0009.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0010.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0011.AVI,,BRU,Y,Y,1,,,1,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0012.AVI,,BRU,Y,N,,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0013-BRU.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0014.AVI,,BRU,Y,Y,1,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0015.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0016.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0017.AVI,,BRU,Y,Y,4,,1,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0018.AVI,,BRU,Y,Y,3,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0019.AVI,,BRU,Y,Y,,1,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0020.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
