Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0134.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0135.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0136.MP4,,UGO,Y,Y,16,,3,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0137.MP4,,UGO,Y,Y,8,,2,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0138.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0139.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0140.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0141.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0142.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0143.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0144.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0145.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0146.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0147.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0148.MP4,,UGO,Y,Y,10,,2,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0149.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0150.MP4,,UGO,Y,Y,9,,2,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0151.MP4,,UGO,Y,Y,11,,2,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0152.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0153.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0154.MP4,,UGO,Y,Y,9,,2,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0155.MP4,,UGO,Y,Y,7,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0156.MP4,,UGO,Y,Y,2,,1,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0157.MP4,,UGO,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0158.MP4,,UGO,Y,Y,4,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0159.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0160.MP4,,UGO,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0161.MP4,,UGO,Y,Y,14,,2,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0162.MP4,,UGO,Y,Y,1,1,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0163.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0164.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.18.21-12.28.21,12.18.21-12.28.21,L8.P3_12.18.21-12.28.21_0165.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0001.MP4,,,Y,Y,7,0,1,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0002.MP4,,UGO,Y,Y,1,0,0,0,0,0,,0,0,0,30,Not sure if biting sapling is gardening,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0003.MP4,,UGO,Y,N,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0004.MP4,,UGO,Y,N,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0005.MP4,,UGO,Y,Y,4,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0006.MP4,,UGO,Y,Y,7,1,1,0,0,0,,0,0,0,30,Not sure if biting sapling is gardening,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0007.MP4,,UGO,Y,Y,4,1,0,0,0,0,,0,0,0,30,Not sure if biting sapling is gardening,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0008.MP4,,UGO,Y,Y,8,1,1,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0009.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0010.MP4,,UGO,Y,Y,3,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0011.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0012.MP4,,UGO,Y,Y,9,0,2,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0013.MP4,,UGO,Y,Y,1,0,0,0,1,0,,0,0,0,30,Call out of frame,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0014.MP4,,UGO,Y,Y,18,0,3,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0015.MP4,,UGO,Y,Y,15,0,2,0,0,0,,0,0,1,30,Sliding down sapling,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0016.MP4,,UGO,Y,Y,5,0,1,0,0,0,,0,0,1,30,Not sure if biting sapling is gardening,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0017.MP4,,UGO,Y,Y,21,0,2,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0018.MP4,,UGO,Y,Y,1,1,0,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0019.MP4,,UGO,Y,Y,4,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0020.MP4,,UGO,Y,Y,13,0,2,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0021.MP4,,UGO,Y,Y,13,0,2,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0022.MP4,,UGO,Y,N,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0023.MP4,,UGO,Y,Y,6,1,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0024.MP4,,UGO,Y,Y,7,1,1,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0025.MP4,,UGO,Y,Y,3,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0026.MP4,,UGO,Y,Y,10,0,2,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0027.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0028.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0029.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0030.MP4,,UGO,Y,Y,1,1,0,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0031.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0032.MP4,,UGO,Y,N,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0033.MP4,,UGO,Y,Y,10,0,2,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0034.MP4,,UGO,Y,Y,9,0,2,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0035.MP4,,UGO,Y,Y,10,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0036.MP4,,UGO,Y,Y,5,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0037.MP4,,UGO,Y,Y,4,1,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0038.MP4,,UGO,Y,Y,12,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0039.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0040.MP4,,UGO,Y,Y,2,0,0,1,1,0,,0,0,0,30,Grunt/call off screen but close,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0041.MP4,,UGO,Y,Y,9,0,1,0,0,0,,0,0,0,30,Not sure if biting sapling is gardening,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0042.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0043.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0044.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0045.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0046.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0047.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0048.MP4,,UGO,Y,Y,1,0,0,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0049.MP4,,UGO,Y,N,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0050.MP4,,UGO,Y,Y,9,0,2,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0051.MP4,,UGO,Y,Y,2,0,0,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0052.MP4,,UGO,Y,Y,17,0,2,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0053.MP4,,UGO,Y,Y,5,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0054.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0055.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0056.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0057.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0058.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0059.MP4,,UGO,Y,Y,3,0,0,0,0,0,,0,0,0,30,Not sure if biting sapling is gardening,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0060.MP4,,UGO,Y,Y,1,0,0,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0061.MP4,,UGO,Y,Y,2,0,1,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0062.MP4,,UGO,Y,Y,4,0,0,0,0,0,,0,0,0,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0063.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0064.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0065.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0066.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0067.MP4,,UGO,Y,Y,9,1,1,0,0,0,,0,0,1,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0068.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0069.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0070.MP4,,,N,,,,,,,,,,,,30,,MGM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 8,Pista 3 (RLL > UGO),12.28.21-1.8.22 (UGO),12.28.21-1.8.22 (UGO),L8.P3_12.28.21-1.8.22_0071.MP4,,,N,,,,,,,,,,,,30,,MGM,
