Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0045.MP4,,GUY,Y,Y,7,0,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0049.MP4,,GUY,Y,Y,5,0,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0050.MP4,,GUY,Y,Y,2,0,0,0,0,0,,0,0,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0051.MP4,,GUY,Y,Y,6,1,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0052.MP4,,GUY,Y,Y,5,1,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0054.MP4,,GUY,Y,Y,0,1,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,BRY Pista (otro lado de carretera),01.12.22-01.20.22,01.12.22-01.20.22,RCNX0006.AVI,,JUV,Y,N,,,,,,,,,1,,9,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,BRY Pista (otro lado de carretera),01.12.22-01.20.22,01.12.22-01.20.22,RCNX0010.AVI,,JUV,Y,Y,,,1,,,,,,1,,9,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,BRY Pista (otro lado de carretera),01.12.22-01.20.22,01.12.22-01.20.22,RCNX0011.AVI,,JUV,Y,Y,2,,1,,,,,,1,,9,banded U??,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,01.10.22-01.15.22 (BUR took over),01.10.22-01.15.22 (BUR took over),L6.P4_1.10.22-01.15.22_0022.MP4,,JUV,Y,Y,3,,,,,,,,,,30,"juvie practicing, no adult male present",,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0021.MP4,,LOU,Y,Y,5,5,,,5,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0022.MP4,,LOU,Y,Y,7,,,,,,,,,1,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0023.MP4,,LOU,Y,Y,4,,,,,,,,,1,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0024.MP4,,LOU,Y,Y,7,,1,,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0027.MP4,,LOU,Y,Y,6,,,,2,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0028.MP4,,LOU,Y,Y,14,,,,1,,,,,1,60,Visitation by other bird (slaty antwren) caused male to display and snap more,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0029.MP4,,LOU,Y,Y,2,3,,2,,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0030.MP4,,LOU,Y,Y,24,,3,,2,,,,,1,60,Slide down pole,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0031.MP4,,LOU,Y,Y,4,,,,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0032.MP4,,LOU,Y,Y,21,,2,,,,,,,1,60,Slide down pole,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0033.MP4,,LOU,Y,N,,,,,,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0034.MP4,,LOU,Y,Y,4,,,,,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0035.MP4,,LOU,Y,Y,6,2,1,,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0036.MP4,,LOU,Y,Y,18,,3,,,,,,,3,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0037.MP4,,LOU,Y,Y,7,,,1,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0038.MP4,,LOU,Y,Y,3,,1,1,,,,,,,60,"Can't tell if snaps offscreen are focal male, did not count them",DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0039.MP4,,LOU,Y,Y,12,,3,,,,,,,5,60,Repeated gardening on same stick/root (bottom left corner),DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0040.MP4,,LOU,Y,Y,10,,1,,,,,,,3,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0041.MP4,,LOU,Y,Y,2,2,,1,,,,,,,60,"Only visible on screen breifly, didn't count background noise in beginning",DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0042.MP4,,LOU,Y,Y,5,3,,3,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0043.MP4,,LOU,Y,Y,9,1,,3,,1,1,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0044.MP4,,LOU,Y,Y,4,2,,1,,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0045.MP4,,LOU,Y,Y,10,,,3,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0046.MP4,,LOU,Y,Y,12,5,,3,3,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0047.MP4,,LOU,Y,Y,4,4,,2,,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0048.MP4,,LOU,Y,Y,2,1,,,,,,,,,60,Off screen for most of video,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0052.MP4,,LOU,Y,Y,2,1,,1,,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0053.MP4,,LOU,Y,Y,1,,,,1,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0054.MP4,,LOU,Y,Y,10,,1,,,,,,,2,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0055.MP4,,LOU,Y,Y,22,3,1,,2,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0056.MP4,,LOU,Y,Y,8,,,,2,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0057.MP4,,LOU,Y,Y,9,,,,,,,,,2,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0058.MP4,,LOU,Y,Y,8,3,,,,,,,,4,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0059.MP4,,LOU,Y,Y,13,3,1,,1,,,,,2,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0060.MP4,,LOU,Y,Y,11,,1,,,,,,,,60,Slide down pole,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0064.MP4,,LOU,Y,Y,5,,,,,,,,,1,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0065.MP4,,LOU,Y,Y,23,1,3,,2,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-1.MP4,,LOU,Y,Y,11,3,,2,3,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-11-female-visitation1-YRG.MP4,,LOU,Y,Y,20,,5,3,,1,1,,,,60,Female YRG,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-12-female-visitation2-unbanded.MP4,,LOU,Y,Y,15,1,1,3,2,1,1,,,,60,"Quieter grunt-like sounds observed while snapping/displaying (not counted), different from grunt on ground; possibly a female visitation and then a juvenile visitation?",DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-2.MP4,,LOU,Y,Y,21,3,1,1,4,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-3-female-visitation.MP4,,LOU,Y,Y,12,5,1,,,1,1,,,,60,Female YRG,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-4.MP4,,LOU,Y,Y,3,5,,,2,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_LOU-11.19.21-5-gardening.MP4,,LOU,Y,Y,3,,,,1,,,,,1,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0003.MP4,,LOU,Y,Y,15,,1,1,,,,,,5,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0004.MP4,,LOU,Y,Y,2,,,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0005.MP4,,LOU,Y,Y,4,,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0006.MP4,,LOU,Y,Y,17,,1,,,,,,,2,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0007.MP4,,LOU,Y,Y,35,,4,,,,,,,4,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0014.MP4,,LOU,Y,Y,10,,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0018.MP4,,LOU,Y,Y,10,,1,,,,,,,7,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0019.MP4,,LOU,Y,Y,5,,,1,2,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0020.MP4,,LOU,Y,N,,,,,2,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0021.MP4,,LOU,Y,Y,14,5,1,,,1,0,,,,60,female did not join in courtship dance,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0022.MP4,,LOU,Y,Y,7,3,,,2,,,,,,60,lots of background snaps from nearby birds,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0023.MP4,,LOU,Y,Y,6,1,1,1,3,,,,,4,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0024.MP4,,LOU,Y,Y,4,,,,,,,,,6,60,luke re-reviewing this folder because it seems NSA entered data in incorrect lines,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0025.MP4,,LOU,Y,Y,13,,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0027.MP4,,LOU,Y,Y,21,,2,,2,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0030.MP4,,LOU,Y,N,,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0031.MP4,,LOU,Y,Y,12,,2,,,,,,,1,60,rubbing beak on copulation stick ,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0034.MP4,,LOU,Y,Y,2,3,,,1,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0035.MP4,,LOU,Y,Y,1,,,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0036.MP4,,LOU,Y,Y,30,,3,1,,,,,,3,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0037.MP4,,LOU,Y,Y,19,,2,,,,,,,2,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0046.MP4,,LOU,Y,Y,2,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0047.MP4,,LOU,Y,N,,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_LOU-11.22.21-1.MP4,,LOU,Y,Y,6,,1,,,,,,,2,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0008.MP4,,LOU,Y,Y,6,,,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0009.MP4,,LOU,Y,Y,11,,,,,,,,,9,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0010.MP4,,LOU,Y,Y,22,,2,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0011.MP4,,LOU,Y,Y,6,,1,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0012.MP4,,LOU,Y,Y,2,,,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0013.MP4,,LOU,Y,Y,11,,1,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0014.MP4,,LOU,Y,Y,14,,3,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0015.MP4,,LOU,Y,Y,4,,,1,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0016.MP4,,LOU,Y,Y,8,,1,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0017.MP4,,LOU,Y,Y,6,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0018.MP4,,LOU,Y,N,,,,,,,0,,1,,60,"Unbanded JUV, I think it was JUV not female since LOU was not displaying in its presence",NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0019.MP4,,LOU,Y,Y,7,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0021.MP4,,LOU,Y,Y,22,,3,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0028.MP4,,LOU,Y,Y,8,2,1,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0030.MP4,,LOU,Y,,27,,2,,,,,,,3,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0031.MP4,,LOU,Y,Y,13,,1,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0032.MP4,,LOU,Y,N,,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0033.MP4,,LOU,Y,Y,13,,1,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0034.MP4,,LOU,Y,Y,28,,5,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0035.MP4,,LOU,Y,N,,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0036.MP4,,LOU,Y,Y,5,3,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0037.MP4,,LOU,Y,Y,6,2,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0038.MP4,,LOU,Y,Y,4,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0041.MP4,,LOU,Y,N,,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0042.MP4,,LOU,Y,Y,13,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0043.MP4,,LOU,Y,Y,8,2,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0044.MP4,,LOU,Y,Y,8,,,,,1,1,,,,60,female unbanded ,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0045.MP4,,LOU,Y,Y,25,,3,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0046.MP4,,LOU,Y,Y,14,,2,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.26.21-11.30.21,11.26.21-11.30.21,L6.P4_11.26.21-11.30.21_0001.MP4,,LOU,Y,Y,6,,,,,,,,,2,60,last snap right as vid ends. Trys and fails to lift stick,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.26.21-11.30.21,11.26.21-11.30.21,L6.P4_11.26.21-11.30.21_0002.MP4,,LOU,Y,Y,9,,2,,,,,,,1,60,1 slide after first grunt,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.26.21-11.30.21,11.26.21-11.30.21,L6.P4_11.26.21-11.30.21_0003.MP4,,LOU,Y,N,,,,,,,,,,,60,leaves immediately,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.26.21-11.30.21,11.26.21-11.30.21,L6.P4_11.26.21-11.30.21_0006.MP4,,LOU,Y,Y,18,,2,,,,,,,,60,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.26.21-11.30.21,11.26.21-11.30.21,L6.P4_11.26.21-11.30.21_0007.MP4,,LOU,Y,Y,8,,2,,1,,,,,,60,"call off screen towards the end. Please double check. Also file unreadable on BOX, had to open using a separate media player",EVR,
