label,label_id,box_xtl,box_ytl,box_xbr,box_ybr,confidence,frame_id
Female,1,66,254,146,316,0.4939593,672
Female,1,703,435,808,513,0.31861615,672
Male,0,1840,755,1918,853,0.7224543,673
Female,1,65,254,145,316,0.46879378,673
Female,1,702,435,808,513,0.34222943,673
Male,0,1841,755,1918,853,0.7138912,674
Female,1,64,254,144,315,0.50839645,674
Female,1,702,435,808,513,0.3171679,674
Male,0,1841,754,1918,852,0.74672604,675
Female,1,67,255,146,316,0.50208366,675
Female,1,702,435,808,513,0.33450204,675
Male,0,1840,754,1918,852,0.73867637,676
Female,1,65,255,145,316,0.50168043,676
Female,1,702,435,808,513,0.3538058,676
Male,0,1841,754,1918,852,0.72722626,677
Female,1,64,255,144,316,0.51129466,677
Female,1,702,435,808,513,0.37786692,677
Male,0,1840,754,1918,851,0.7388284,678
Female,1,64,255,144,316,0.5257891,678
Female,1,703,435,808,513,0.3341908,678
Female,1,715,316,845,384,0.30304223,678
Male,0,1841,754,1918,851,0.7272887,679
Female,1,64,254,144,315,0.52046865,679
Female,1,716,316,844,384,0.35618174,679
Female,1,703,435,808,512,0.33459234,679
Male,0,1842,755,1918,850,0.71440595,680
Female,1,64,255,143,315,0.5479879,680
Female,1,703,435,808,513,0.3228143,680
Female,1,716,317,846,383,0.3169275,680
Male,0,1842,754,1918,850,0.7094521,681
Female,1,65,255,144,316,0.5770293,681
Female,1,703,435,808,512,0.30115613,681
Male,0,1842,755,1918,850,0.70919687,682
Female,1,65,255,145,316,0.60129255,682
Male,0,1842,755,1918,849,0.70358837,683
Female,1,65,255,146,316,0.599236,683
Female,1,703,434,808,512,0.30165124,683
Male,0,1843,756,1918,849,0.6883094,684
Female,1,64,255,145,316,0.56231844,684
Female,1,702,435,808,512,0.30541843,684
Male,0,1843,756,1918,850,0.6913834,685
Female,1,65,255,146,316,0.52873987,685
Female,1,719,315,843,384,0.40056574,685
Male,0,1843,757,1918,850,0.6826717,686
Female,1,66,255,147,316,0.56171125,686
Female,1,718,316,843,383,0.3937389,686
Male,0,1842,756,1919,851,0.6945329,687
Female,1,66,255,147,316,0.5177343,687
Female,1,716,316,845,382,0.3871299,687
Male,0,1842,756,1918,851,0.69448227,688
Female,1,65,255,146,316,0.54383963,688
Female,1,719,316,843,383,0.4014068,688
Male,0,1842,756,1919,851,0.7005229,689
Female,1,65,255,145,315,0.5464937,689
Female,1,720,316,843,383,0.41418278,689
Female,1,702,435,808,512,0.31987226,689
Male,0,1842,756,1918,851,0.71223223,690
Female,1,66,255,146,316,0.56910497,690
Female,1,703,434,809,512,0.35845625,690
Male,0,1840,756,1917,856,0.73474234,691
Female,1,66,254,146,316,0.57964027,691
Female,1,703,434,808,512,0.34641877,691
Female,1,717,316,845,383,0.30418766,691
Male,0,1843,767,1919,857,0.66819525,692
Female,1,64,254,144,315,0.5089982,692
Female,1,703,435,808,513,0.3422524,692
Female,1,717,316,844,383,0.3294609,692
Female,1,65,254,145,315,0.49227783,693
Female,1,703,435,808,513,0.3781225,693
Female,1,718,314,843,382,0.3407025,693
Female,1,64,254,144,315,0.49258035,694
Female,1,703,435,808,513,0.37293303,694
Female,1,719,314,843,382,0.3405623,694
Female,1,63,255,141,314,0.46537852,695
Female,1,703,434,808,512,0.3401748,695
Female,1,719,315,843,383,0.32891446,695
Female,1,64,254,142,314,0.490097,696
Female,1,703,434,808,512,0.3208037,696
Female,1,719,315,843,383,0.3123415,696
Female,1,63,255,143,315,0.5309812,697
Female,1,718,316,843,384,0.36749786,697
Female,1,703,434,808,512,0.339579,697
Female,1,63,255,144,315,0.53094923,698
Female,1,718,316,843,384,0.3776424,698
Female,1,702,434,808,512,0.34504825,698
Female,1,65,255,145,315,0.5307885,699
Female,1,721,315,848,382,0.3658517,699
Female,1,702,434,808,512,0.33004642,699
Female,1,66,255,145,315,0.5473964,700
Female,1,719,315,844,383,0.3452431,700
Female,1,702,435,807,513,0.33683097,700
Female,1,65,255,145,315,0.53444695,701
Female,1,719,315,845,382,0.31745526,701
Female,1,703,435,808,513,0.31037837,701
Female,1,67,255,147,315,0.5036603,702
Female,1,722,314,849,382,0.38315675,702
Female,1,703,435,808,512,0.3324057,702
Female,1,66,255,146,315,0.49664438,703
Female,1,722,314,851,383,0.3360518,703
Female,1,703,434,808,512,0.33272353,703
Female,1,65,255,145,315,0.5187055,704
Female,1,720,314,846,383,0.3285652,704
Female,1,702,434,808,512,0.31547928,704
Female,1,66,254,146,316,0.5444785,705
Female,1,719,313,847,382,0.33599257,705
Female,1,703,434,809,511,0.3037774,705
Female,1,66,254,146,315,0.5197768,706
Female,1,721,313,852,383,0.38911834,706
Female,1,702,434,808,512,0.31822807,706
Female,1,66,255,145,316,0.5273105,707
Female,1,721,313,849,384,0.46121868,707
Female,1,703,435,808,512,0.32519054,707
Female,1,67,256,146,316,0.5335644,708
Female,1,721,313,849,384,0.470673,708
Female,1,702,435,808,512,0.32612866,708
Female,1,66,255,146,316,0.5198787,709
Female,1,723,313,848,384,0.48759425,709
Female,1,702,434,808,512,0.3191254,709
Female,1,725,313,847,384,0.4845932,710
Female,1,65,255,145,315,0.45905003,710
Female,1,69,254,147,317,0.46792918,711
Female,1,724,313,849,383,0.43766713,711
Female,1,66,256,145,316,0.51485026,712
Female,1,723,314,849,383,0.44006902,712
Female,1,65,255,145,316,0.5164861,713
Female,1,723,314,849,383,0.45071062,713
Female,1,725,314,843,384,0.47423607,714
Female,1,66,255,145,314,0.38489968,714
Female,1,726,314,842,384,0.5205623,715
Male,0,1486,317,1563,388,0.39224356,715
Female,1,65,255,143,314,0.37749153,715
Female,1,729,314,840,385,0.57934725,716
Male,0,1485,317,1562,385,0.50560427,716
Female,1,68,254,147,316,0.40547282,716
Female,1,727,315,840,385,0.5509899,717
Male,0,1495,321,1564,384,0.44101673,717
Female,1,66,255,144,314,0.36776558,717
Male,0,1501,324,1570,387,0.59804845,718
Female,1,728,315,838,386,0.59659207,718
Female,1,69,254,147,317,0.37536725,718
Female,1,727,315,839,386,0.59257525,719
Male,0,1501,324,1568,386,0.55072343,719
Female,1,66,255,145,314,0.3040707,719
Male,0,1504,326,1567,388,0.60804915,720
Female,1,728,314,839,387,0.5955828,720
Female,1,66,255,146,315,0.458468,720
Female,1,728,315,838,386,0.59762365,721
Male,0,1505,328,1568,389,0.5943377,721
Female,1,66,255,145,315,0.49728402,721
Male,0,1505,328,1568,390,0.6357907,722
Female,1,66,254,146,315,0.57519746,722
Female,1,715,313,846,377,0.41005874,722
Male,0,1505,330,1567,391,0.6239385,723
Female,1,65,254,145,316,0.57981527,723
Female,1,721,300,859,381,0.34524316,723
Male,0,1505,329,1567,391,0.6600552,724
Female,1,65,254,145,315,0.5332473,724
Female,1,721,297,859,389,0.35439146,724
Male,0,1505,330,1568,391,0.6613311,725
Female,1,66,254,145,315,0.5354534,725
Male,0,1505,328,1567,390,0.6119579,726
Female,1,67,254,148,316,0.54492867,726
Male,0,1504,327,1567,389,0.57343245,727
Female,1,65,254,145,316,0.5341164,727
Male,0,1504,327,1567,389,0.5728335,728
Female,1,64,254,145,316,0.5479645,728
Male,0,1504,324,1568,389,0.5661127,729
Female,1,64,254,147,316,0.5514525,729
Male,0,1505,326,1567,389,0.59333324,730
Female,1,63,254,145,316,0.5232953,730
Male,0,1504,326,1567,387,0.5745014,731
Female,1,63,254,144,316,0.5242534,731
Female,1,64,254,145,316,0.55221426,732
Male,0,1502,323,1566,383,0.50998676,732
Female,1,64,254,145,316,0.54923636,733
Male,0,1493,320,1566,381,0.43879426,733
Female,1,65,254,147,316,0.5636641,734
Male,0,1488,313,1574,387,0.35855073,734
Female,1,66,253,148,316,0.5936376,735
Female,1,65,253,148,316,0.5448379,736
Female,1,701,434,808,512,0.30439037,736
Female,1,65,253,148,316,0.52134603,737
Female,1,69,252,149,318,0.5095635,738
Female,1,702,434,808,512,0.31010768,738
Female,1,64,254,145,316,0.4951057,739
Female,1,702,434,808,512,0.3299274,739
Female,1,65,254,145,316,0.535728,740
Female,1,702,435,807,512,0.33981985,740
Female,1,64,254,144,315,0.5454912,741
Female,1,701,434,807,512,0.30587807,741
Female,1,65,254,145,315,0.5204608,742
Female,1,65,254,144,316,0.5344116,743
Female,1,63,254,144,315,0.5416672,744
Female,1,62,253,143,315,0.5350828,745
Female,1,63,254,145,316,0.55444175,746
Female,1,63,254,144,315,0.55011326,747
Female,1,1499,123,1607,200,0.41182223,747
Female,1,63,254,144,315,0.52534807,748
Female,1,1501,125,1610,201,0.4687312,748
Female,1,63,254,144,315,0.5550137,749
Female,1,1510,127,1611,201,0.4440058,749
Female,1,64,253,146,316,0.5448128,750
Female,1,1513,128,1613,200,0.46642768,750
Female,1,65,254,147,316,0.5411933,751
Female,1,1511,128,1612,200,0.46521375,751
Female,1,67,254,149,317,0.5968527,752
Female,1,1513,130,1614,200,0.5458801,752
Male,0,1794,813,1915,914,0.35926646,752
Female,1,66,254,147,316,0.5617329,753
Male,0,1770,819,1920,924,0.53658575,753
Female,1,1509,129,1613,202,0.5313213,753
Female,1,1510,130,1614,201,0.5870531,754
Female,1,65,254,146,316,0.58235145,754
Male,0,1776,823,1920,927,0.4951237,754
Male,0,1786,814,1919,923,0.5722068,755
Female,1,1509,131,1615,202,0.5626867,755
Female,1,65,254,146,316,0.5610649,755
Male,0,1785,815,1920,924,0.5713961,756
Female,1,65,254,146,316,0.5633537,756
Female,1,1505,128,1621,202,0.3108604,756
Female,1,64,254,145,316,0.548236,757
Male,0,1780,831,1920,913,0.41064307,757
Female,1,63,254,144,315,0.5727046,758
Male,0,1783,829,1919,918,0.42638096,758
Female,1,63,254,143,315,0.56248975,759
Male,0,1784,823,1920,921,0.5577026,759
Female,1,64,254,145,315,0.5418184,760
Male,0,1794,814,1919,920,0.4263479,760
Female,1,702,435,807,513,0.3036309,760
Female,1,65,254,145,316,0.5768158,761
Male,0,1798,806,1919,921,0.5055728,761
Female,1,702,435,807,513,0.32579297,761
Female,1,65,254,146,316,0.59384775,762
Male,0,1800,807,1919,919,0.5801667,762
Female,1,703,436,807,513,0.3234462,762
Female,1,65,254,145,316,0.5841707,763
Male,0,1810,797,1920,911,0.56332386,763
Female,1,65,254,145,316,0.5805622,764
Female,1,63,253,144,315,0.59795177,765
Female,1,703,434,808,512,0.31361514,765
Female,1,65,253,145,316,0.6053975,766
Female,1,66,254,146,316,0.6044242,767
Female,1,703,435,808,512,0.30758637,767
Female,1,66,254,145,316,0.5598752,768
Female,1,703,435,808,512,0.3016352,768
Female,1,66,254,146,316,0.5849584,769
Female,1,66,254,146,316,0.56909394,770
Female,1,703,434,808,512,0.30474895,770
Female,1,64,253,145,315,0.5478833,771
Female,1,65,253,146,315,0.5327927,772
Female,1,702,434,807,512,0.30943546,772
Male,0,1399,855,1549,962,0.5669713,773
Female,1,64,253,145,315,0.5464326,773
Female,1,702,435,808,513,0.31843093,773
Male,0,1392,854,1544,960,0.71920514,774
Female,1,65,254,145,315,0.5150906,774
Female,1,702,434,807,512,0.31218636,774
Male,0,1385,847,1541,953,0.72692364,775
Female,1,63,254,142,314,0.49518153,775
Female,1,702,434,807,512,0.3134064,775
Male,0,1383,846,1538,951,0.73124707,776
Female,1,63,254,142,314,0.48640224,776
Female,1,702,435,807,513,0.32103926,776
Male,0,1381,847,1536,950,0.73653543,777
Female,1,62,254,141,314,0.5113288,777
Male,0,1379,846,1534,949,0.76198196,778
Female,1,62,253,141,314,0.48300874,778
Male,0,1377,844,1533,949,0.760532,779
Female,1,65,254,145,316,0.481502,779
Male,0,1378,846,1531,948,0.7576537,780
Female,1,63,253,145,315,0.5585165,780
Male,0,1377,841,1532,949,0.70045954,781
Female,1,63,254,145,316,0.5780933,781
Female,1,65,254,145,316,0.55847025,782
Male,0,1383,832,1541,947,0.46619081,782
Female,1,65,253,145,315,0.58013225,783
Female,1,65,253,146,315,0.54000163,784
Female,1,64,253,145,315,0.54149175,785
Female,1,64,253,144,315,0.5503882,786
Female,1,64,253,144,315,0.55596966,787
Female,1,64,254,143,315,0.49784833,788
Female,1,64,253,144,315,0.48883033,789
Female,1,63,254,144,315,0.53877026,790
Female,1,703,435,808,513,0.31919533,790
Female,1,64,254,144,315,0.5198579,791
Female,1,703,436,807,513,0.33251363,791
Female,1,64,254,145,315,0.5515349,792
Female,1,703,435,807,512,0.31157,792
Female,1,63,254,144,315,0.53782344,793
Female,1,703,436,807,513,0.34584635,793
Female,1,63,254,144,316,0.55086744,794
Female,1,703,435,807,512,0.3361565,794
Female,1,66,253,147,316,0.5778299,795
Female,1,702,435,808,512,0.35605276,795
Female,1,65,254,145,316,0.5711522,796
Female,1,702,435,807,512,0.36547598,796
Female,1,64,254,145,316,0.5670973,797
Female,1,702,435,808,512,0.36284104,797
Female,1,66,254,146,316,0.5762307,798
Female,1,702,435,807,512,0.3556062,798
Female,1,64,254,144,315,0.5587177,799
Female,1,702,435,807,512,0.32701707,799
Female,1,63,254,143,315,0.5186952,800
Female,1,702,434,807,512,0.32014567,800
Female,1,64,253,145,316,0.50412035,801
Female,1,702,434,807,511,0.31697398,801
Female,1,64,253,144,315,0.540212,802
Female,1,703,434,807,512,0.31889233,802
Female,1,64,254,145,315,0.54675627,803
Female,1,703,434,807,511,0.3208917,803
Female,1,64,253,145,315,0.54496133,804
Female,1,64,254,144,316,0.5273113,805
Female,1,703,434,807,512,0.3277895,805
Female,1,64,254,144,316,0.51456714,806
Female,1,703,435,807,512,0.32146442,806
Female,1,64,254,144,315,0.5190499,807
Female,1,703,434,807,512,0.3053309,807
Female,1,63,253,144,315,0.48883694,808
Female,1,64,253,145,315,0.5153853,809
Female,1,65,253,146,316,0.58577126,810
Female,1,66,253,146,316,0.5787884,811
Female,1,65,253,146,315,0.598912,812
Female,1,64,253,146,316,0.60445607,813
Female,1,703,434,807,512,0.3148573,813
Female,1,65,253,146,316,0.5951535,814
Female,1,702,435,807,512,0.31473553,814
Female,1,65,253,146,316,0.60019916,815
Female,1,702,435,807,512,0.31472743,815
Female,1,65,254,146,316,0.58653617,816
Female,1,702,435,807,512,0.32535994,816
Female,1,64,253,145,316,0.56332064,817
Female,1,62,253,142,315,0.5346857,818
Female,1,702,435,807,512,0.33186245,818
Female,1,63,253,144,316,0.52224267,819
Female,1,702,435,807,513,0.31473297,819
Female,1,62,253,143,316,0.46716338,820
Female,1,702,435,808,512,0.3145185,820
Female,1,62,253,143,315,0.5237725,821
Female,1,702,435,807,512,0.313823,821
Female,1,63,253,143,315,0.46765125,822
Female,1,702,435,807,513,0.36923942,822
Female,1,62,253,142,315,0.5349581,823
Female,1,702,435,807,513,0.41707283,823
Female,1,62,253,142,315,0.51974565,824
Female,1,702,435,807,513,0.41175365,824
Female,1,65,254,145,316,0.5536814,825
Female,1,702,434,808,512,0.34508315,825
Female,1,63,255,143,314,0.47713315,826
Female,1,739,231,859,325,0.30081412,826
Female,1,747,241,831,320,0.7166652,827
Female,1,742,241,831,321,0.73739964,828
Female,1,742,241,832,321,0.767522,829
Female,1,743,241,832,321,0.79231924,830
Female,1,746,241,832,320,0.80791825,831
Female,1,749,243,835,321,0.821494,832
Female,1,752,243,836,321,0.84158593,833
Female,1,755,245,835,321,0.8514451,834
Female,1,755,245,834,321,0.8427558,835
Female,1,753,245,833,321,0.8521239,836
Female,1,753,244,831,321,0.8517041,837
Female,1,753,242,833,321,0.8278949,838
Female,1,754,242,834,321,0.81978405,839
Female,1,754,242,835,321,0.8342916,840
Female,1,751,237,840,321,0.654584,841
Female,1,738,225,847,328,0.41327637,842
Female,1,65,255,145,316,0.5093153,843
Female,1,63,254,145,316,0.585182,844
Female,1,64,254,145,316,0.56900895,845
Female,1,701,436,806,514,0.30684862,845
Female,1,65,254,145,316,0.5704124,846
Female,1,701,436,806,513,0.31927162,846
Female,1,64,254,146,316,0.56985444,847
Female,1,703,434,808,512,0.31624717,847
Female,1,63,254,145,316,0.59642583,848
Female,1,63,254,144,316,0.567433,849
Female,1,702,434,808,512,0.30563194,849
Female,1,62,254,143,315,0.54663885,850
Female,1,702,434,807,512,0.3108459,850
Female,1,65,254,145,315,0.5366604,851
Female,1,701,434,807,512,0.3042565,851
Female,1,63,254,144,316,0.5806309,852
Female,1,63,254,144,315,0.59568566,853
Female,1,64,254,144,316,0.5729567,854
Female,1,65,252,147,315,0.56087714,855
Female,1,64,253,145,315,0.54573584,856
Female,1,703,434,808,512,0.31237006,856
Female,1,62,253,143,315,0.5473228,857
Female,1,703,435,808,512,0.32893702,857
Female,1,63,253,143,315,0.5411764,858
Female,1,702,435,808,513,0.34965476,858
Female,1,61,252,142,315,0.55562747,859
Female,1,701,435,807,513,0.35329503,859
Female,1,62,253,143,315,0.55352116,860
Female,1,701,435,807,513,0.3118279,860
Female,1,62,253,142,315,0.5789737,861
Female,1,63,253,143,315,0.57799995,862
Female,1,702,434,807,511,0.3461877,862
Female,1,62,253,142,315,0.57690394,863
Female,1,702,434,808,512,0.36131662,863
Female,1,62,253,142,315,0.56807345,864
Female,1,702,434,807,511,0.33626917,864
Female,1,62,254,141,315,0.59046024,865
Female,1,702,434,807,512,0.34399045,865
Female,1,62,253,141,315,0.5815095,866
Female,1,702,434,807,512,0.33054078,866
Female,1,62,253,141,315,0.586802,867
Female,1,701,434,807,512,0.34929478,867
Female,1,62,253,142,315,0.60581607,868
Female,1,701,434,807,512,0.3321625,868
Female,1,63,254,143,315,0.59472936,869
Female,1,701,434,807,513,0.3415656,869
Female,1,64,254,145,316,0.5902711,870
Female,1,702,434,808,512,0.3476537,870
Female,1,65,254,146,316,0.56820506,871
Female,1,702,434,808,512,0.36487797,871
Female,1,65,254,147,316,0.55132526,872
Female,1,702,434,808,512,0.3575067,872
Female,1,65,254,147,316,0.56846064,873
Female,1,702,434,808,512,0.33262032,873
Female,1,65,254,146,316,0.5604336,874
Female,1,702,434,808,512,0.32497305,874
Male,0,1485,232,1612,304,0.5503324,875
Female,1,66,254,147,316,0.5246966,875
Female,1,702,435,807,513,0.3090889,875
Male,0,1495,229,1594,299,0.65061665,876
Female,1,66,253,147,315,0.47246617,876
Female,1,66,254,147,315,0.5196442,877
Male,0,1499,234,1585,298,0.51558477,877
Female,1,64,254,146,315,0.49222985,878
Male,0,1502,232,1562,296,0.33098972,878
Female,1,703,435,808,513,0.3233109,878
Female,1,65,254,145,316,0.49783343,879
Male,0,1500,228,1566,294,0.34185076,879
Female,1,702,435,807,513,0.32275957,879
Female,1,65,254,146,315,0.514696,880
Male,0,1498,229,1564,293,0.3446597,880
Female,1,702,435,808,513,0.32270476,880
Female,1,65,253,146,315,0.54681087,881
Male,0,1499,228,1564,291,0.50130177,881
Female,1,702,435,807,514,0.30518562,881
Female,1,65,254,146,316,0.5172608,882
Male,0,1499,227,1565,291,0.48331386,882
Female,1,702,436,807,514,0.3268856,882
Female,1,65,254,146,316,0.5216653,883
Male,0,1499,227,1566,290,0.45692942,883
Female,1,702,436,807,514,0.34428084,883
Female,1,66,254,147,316,0.510942,884
Male,0,1502,229,1564,290,0.41550857,884
Female,1,702,435,807,514,0.33352703,884
Female,1,64,253,145,315,0.6346641,885
Male,0,1503,229,1562,291,0.3735397,885
Female,1,64,253,145,315,0.5982457,886
Male,0,1500,223,1573,294,0.47860727,886
Female,1,63,253,143,315,0.5747734,887
Male,0,1478,218,1573,296,0.35988468,887
Female,1,62,253,142,315,0.5545758,888
Female,1,702,434,808,512,0.30004308,888
Female,1,62,253,142,315,0.56989056,889
Female,1,702,434,808,512,0.328874,889
Female,1,63,254,143,315,0.52052456,890
Female,1,702,434,808,512,0.3266733,890
Female,1,63,254,143,315,0.5098463,891
Female,1,702,434,808,512,0.32816127,891
Female,1,63,253,142,315,0.5038336,892
Female,1,702,435,808,512,0.30088967,892
Female,1,64,253,144,315,0.52978647,893
Female,1,702,435,808,513,0.31536764,893
Female,1,66,254,146,316,0.5426024,894
Female,1,64,254,143,315,0.5542763,895
Female,1,64,253,144,315,0.56785357,896
Female,1,703,434,808,512,0.31775206,896
Female,1,63,253,144,315,0.5364397,897
Female,1,703,435,809,512,0.33587286,897
Female,1,63,253,144,315,0.5271711,898
Female,1,63,253,143,315,0.5608305,899
Female,1,703,434,809,512,0.3285745,899
Female,1,65,253,146,316,0.5938356,900
Female,1,702,434,808,513,0.34579927,900
Female,1,63,253,144,315,0.55842686,901
Female,1,703,434,809,512,0.30612272,901
Female,1,63,253,143,315,0.5830824,902
Female,1,65,254,144,316,0.58522946,903
Male,0,716,489,814,604,0.3872233,903
Female,1,64,253,145,316,0.56354797,904
Male,0,694,509,799,615,0.35807317,904
Female,1,64,253,144,315,0.5437267,905
Male,0,693,518,816,615,0.4265431,905
Female,1,63,253,142,315,0.5082726,906
Male,0,699,517,829,612,0.5047728,906
Female,1,1542,96,1646,165,0.32448512,906
Male,0,698,528,839,604,0.7153393,907
Female,1,1540,97,1644,164,0.48312142,907
Male,0,696,532,837,605,0.73162067,908
Female,1,1540,98,1644,165,0.51922894,908
Male,0,693,536,833,604,0.8484638,909
Female,1,1539,99,1642,164,0.58349407,909
Male,0,692,537,830,605,0.85173,910
Male,0,691,537,830,606,0.85790646,911
Male,0,690,537,829,606,0.8548837,912
Male,0,691,537,828,606,0.87090546,913
Male,0,690,537,826,605,0.884127,914
Male,0,690,536,826,606,0.85980225,915
Male,0,690,534,825,604,0.85674715,916
Male,0,688,529,824,604,0.72997683,917
Male,0,688,523,819,600,0.71339476,918
Female,1,63,253,145,316,0.61115766,919
Male,0,706,503,818,603,0.45989683,919
Female,1,64,254,145,316,0.60809946,920
Male,0,716,507,834,607,0.39418936,920
Female,1,64,254,145,316,0.6275695,921
Female,1,64,253,145,316,0.59592843,922
Female,1,702,436,808,513,0.3255605,922
Female,1,64,254,145,316,0.5411992,923
Female,1,702,435,808,514,0.33682078,923
Female,1,63,254,144,316,0.55538243,924
Female,1,703,435,809,513,0.33040947,924
Female,1,63,253,144,316,0.59805804,925
Female,1,703,435,809,512,0.35551396,925
Female,1,63,254,145,316,0.5912773,926
Female,1,703,435,809,513,0.34572083,926
Female,1,64,254,145,316,0.5740264,927
Female,1,703,435,808,513,0.33466277,927
Female,1,63,254,145,316,0.5711522,928
Female,1,702,436,808,512,0.32467422,928
Female,1,64,254,144,316,0.53475946,929
Female,1,63,253,144,315,0.5663785,930
Female,1,63,253,143,315,0.5475832,931
Female,1,703,435,808,512,0.32216212,931
Female,1,63,255,143,314,0.4163441,932
Female,1,728,288,861,382,0.39741513,932
Female,1,63,254,142,314,0.54004616,933
Female,1,719,299,853,378,0.5157594,933
Female,1,723,311,845,378,0.63116777,934
Female,1,67,253,147,317,0.4613652,934
Female,1,732,311,835,382,0.69608045,935
Female,1,737,311,833,382,0.7200812,936
Female,1,742,309,833,380,0.7411938,937
Female,1,745,308,832,377,0.790227,938
Female,1,746,308,833,377,0.79674256,939
Female,1,745,308,834,377,0.79697347,940
Female,1,744,309,833,379,0.77020335,941
Female,1,743,309,834,379,0.7730173,942
Female,1,743,310,833,380,0.7626643,943
Female,1,742,310,831,381,0.7432476,944
Female,1,67,255,147,316,0.38655284,944
Female,1,741,310,832,378,0.65694207,945
Male,0,1817,747,1920,855,0.47405186,945
Female,1,70,255,148,317,0.40579712,945
Male,0,1831,735,1917,850,0.73625445,946
Female,1,67,255,146,316,0.4925038,946
Male,0,730,312,858,383,0.33035865,946
Male,0,1831,743,1917,848,0.7562775,947
Female,1,65,254,145,316,0.49468747,947
Female,1,699,436,805,514,0.34587067,947
Male,0,1830,747,1919,850,0.7371273,948
Female,1,64,255,144,316,0.52907026,948
Female,1,700,436,806,514,0.36358005,948
Male,0,1834,746,1919,850,0.7570575,949
Female,1,64,254,144,316,0.50489414,949
Female,1,701,436,806,514,0.37059098,949
Male,0,1836,747,1919,849,0.7667919,950
Female,1,64,254,144,316,0.52221864,950
Female,1,702,435,807,513,0.3174897,950
Male,0,1836,748,1919,849,0.7563373,951
Female,1,64,254,144,316,0.53909254,951
Female,1,703,434,808,512,0.3455689,951
Male,0,1838,748,1919,849,0.73722625,952
Female,1,64,254,144,315,0.5045416,952
Female,1,702,435,808,513,0.35206142,952
Male,0,1830,749,1920,849,0.69917953,953
Female,1,63,254,142,315,0.48411566,953
Female,1,703,435,808,513,0.33500665,953
Female,1,64,254,144,315,0.4798509,954
Female,1,702,435,807,513,0.30454445,954
Female,1,66,255,146,316,0.4725567,955
Female,1,65,255,145,316,0.505908,956
Female,1,63,254,144,316,0.5472542,957
Female,1,702,435,807,513,0.31360608,957
Female,1,64,254,145,316,0.5395491,958
Female,1,703,435,808,513,0.30368105,958
Female,1,63,253,144,315,0.49459735,959
Female,1,64,253,145,315,0.6004957,960
Female,1,703,434,809,512,0.31439197,960
Female,1,64,253,145,316,0.6118797,961
Female,1,702,434,808,512,0.30412316,961
Female,1,65,254,147,316,0.5934306,962
Female,1,64,254,146,316,0.5940034,963
Female,1,702,435,807,513,0.32587495,963
Female,1,63,253,145,315,0.5524115,964
Female,1,702,435,807,513,0.32339,964
Female,1,63,253,143,315,0.537816,965
Female,1,62,253,142,315,0.5076584,966
Female,1,702,435,808,513,0.34375215,966
Female,1,62,253,142,315,0.51940435,967
Female,1,703,435,808,512,0.35499698,967
Female,1,62,253,142,315,0.5590168,968
Female,1,702,434,808,512,0.33532858,968
Female,1,62,253,143,314,0.58161366,969
Female,1,702,435,808,512,0.3134175,969
Female,1,63,254,144,315,0.560743,970
Female,1,702,434,808,512,0.30116934,970
Female,1,63,253,145,315,0.5238843,971
Female,1,702,433,808,512,0.30033827,971
Female,1,63,253,144,315,0.54569954,972
Female,1,702,434,808,512,0.3192031,972
Male,0,1482,385,1551,440,0.30052492,972
Female,1,64,253,145,315,0.53637606,973
Male,0,1498,381,1569,445,0.3683789,973
Female,1,64,253,146,315,0.5147646,974
Male,0,1505,378,1566,438,0.40507075,974
Male,0,1504,375,1566,436,0.5855433,975
Female,1,64,253,145,315,0.5386476,975
Male,0,1506,375,1566,434,0.60905343,976
Female,1,64,253,145,315,0.54263616,976
Male,0,1509,377,1564,430,0.62097406,977
Female,1,63,253,143,314,0.5463735,977
Male,0,1508,378,1564,431,0.6247601,978
Female,1,63,253,143,314,0.52507615,978
Male,0,1507,377,1563,431,0.6063293,979
Female,1,62,253,143,314,0.5231982,979
Male,0,1506,377,1564,431,0.6335844,980
Female,1,63,253,143,314,0.50479186,980
Male,0,1506,377,1563,431,0.6372635,981
Female,1,62,254,142,315,0.521459,981
Male,0,1507,378,1563,431,0.6069289,982
Female,1,62,253,142,314,0.5495067,982
Male,0,1508,378,1562,431,0.61353135,983
Female,1,64,253,145,315,0.49874073,983
Male,0,1507,378,1563,431,0.6114012,984
Female,1,64,253,145,315,0.49274072,984
Male,0,1509,380,1560,431,0.597981,985
Female,1,64,254,145,315,0.5010788,985
Male,0,1508,380,1562,431,0.48150098,986
Female,1,64,254,142,314,0.45278555,986
Male,0,1508,379,1568,435,0.48555318,987
Female,1,64,254,143,314,0.45114705,987
Male,0,1508,377,1571,434,0.4670079,988
Female,1,63,254,142,314,0.42409578,988
Male,0,1510,378,1574,435,0.45738724,989
Female,1,64,254,143,314,0.42267823,989
Female,1,64,253,145,315,0.6307986,990
Male,0,1508,375,1578,435,0.5415356,990
Female,1,63,253,145,315,0.60902345,991
Male,0,1507,374,1579,435,0.5927811,991
Male,0,1505,374,1580,435,0.60642266,992
Female,1,63,253,143,316,0.58468974,992
Male,0,1505,374,1579,434,0.594618,993
Female,1,61,253,140,315,0.5827141,993
Female,1,62,253,142,316,0.565277,994
Male,0,1508,374,1578,433,0.49189287,994
Female,1,62,254,142,316,0.574228,995
Male,0,1509,374,1573,431,0.42479667,995
Female,1,702,434,807,512,0.31354478,995
Female,1,65,254,145,316,0.5311011,996
