Index,Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,Unnamed: 22,is_available,local_path
1309,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0050.MP4,UWO,Y,Y,13.0,3.0,2.0,2.0,2.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/1.7.22-1.15.22/L6.P5_1.7.22-1.15.22_0050.MP4
1310,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.18.21-12.28.21 (UWO),12.18.21-12.28.21 (UWO),L6.P5_12.18.21-12.28.21_0007.MP4,UWO,Y,Y,2.0,3.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.18.21-12.28.21 (UWO)/L6.P5_12.18.21-12.28.21_0007.MP4
1311,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0004.MP4,UWO,Y,Y,7.0,0.0,1.0,0.0,0.0,0,,0.0,0,1.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0004.MP4
1312,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0007.MP4,UWO,Y,Y,0.0,0.0,0.0,1.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0007.MP4
1313,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0009.MP4,UWO,Y,Y,0.0,0.0,0.0,1.0,2.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0009.MP4
1314,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0010.MP4,UWO,Y,Y,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,0.0,30,"Female engaged at beginning, then left and ate berry. Male stopped displaying",MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0010.MP4
1316,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0020.MP4,UWO,Y,Y,3.0,1.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0020.MP4
1317,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0037.MP4,UWO,Y,Y,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,only jumping,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0037.MP4
1318,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0039.MP4,UWO,Y,Y,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0039.MP4
1319,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0051.MP4,UWO,Y,Y,13.0,0.0,1.0,0.0,0.0,0,,0.0,0,1.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0051.MP4
1320,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0054.MP4,UWO,Y,Y,3.0,0.0,0.0,0.0,1.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0054.MP4
1321,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0072.MP4,UWO,Y,Y,13.0,1.0,1.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0072.MP4
1322,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0075.MP4,UWO,Y,Y,6.0,0.0,1.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0075.MP4
1323,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0076.MP4,UWO,Y,Y,5.0,1.0,1.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0076.MP4
1325,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0078.MP4,UWO,Y,Y,1.0,1.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.28.21-1.7.22/L6.P5_12.28.21-1.7.22_0078.MP4
1326,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0002-UWO.MP4,UWO,Y,Y,3.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0002-UWO.MP4
1327,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0004-UWO?.MP4,UWO,Y,Y,0.0,0.0,0.0,0.0,1.0,0,,0.0,0,0.0,30,,MJ,,False,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0004-UWO?.MP4
1328,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0005-UWO.MP4,UWO,Y,Y,0.0,0.0,0.0,0.0,1.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0005-UWO.MP4
1329,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0006-UWO.MP4,UWO,Y,Y,1.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0006-UWO.MP4
1330,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0009-UWO.MP4,UWO,Y,Y,3.0,0.0,1.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0009-UWO.MP4
1331,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0011.MP4,UWO,Y,Y,0.0,0.0,0.0,0.0,3.0,0,,0.0,0,0.0,30,black and white video,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0011.MP4
1332,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0024-UWO.MP4,UWO,Y,N,0.0,0.0,0.0,0.0,3.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0024-UWO.MP4
1333,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0025-UWO.MP4,UWO,Y,N,0.0,0.0,0.0,0.0,1.0,0,,0.0,0,0.0,30,non-manakin bird throwing leaves around ,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0025-UWO.MP4
1399,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,1.15.22-1.20.22,1.15.22-1.20.22,L6.P4c_1.15.22-1.20.22_0011.MP4,WBY,Y,Y,1.0,,,1.0,,1,0.0,,,,30,"At least one other male also zooming around, potentially encroaching on WBY territory, leading to chase; crazy video",HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/1.15.22-1.20.22/L6.P4c_1.15.22-1.20.22_0011.MP4
1413,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,1.15.22-1.20.22,1.15.22-1.20.22,L6.P4c_1.15.22-1.20.22_0035.MP4,WBY,Y,Y,1.0,2.0,,1.0,1.0,1,0.0,,,,30,"Male flying back and forth from pista, possibly an undescribed display component; likely a female visitation based on how amped the male is, but not totally sure ",HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/1.15.22-1.20.22/L6.P4c_1.15.22-1.20.22_0035.MP4
1425,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,1.15.22-1.20.22,1.15.22-1.20.22,L6.P4c_1.15.22-1.20.22_0049.MP4,WBY,Y,Y,3.0,1.0,,,,1,1.0,,,,30,green bird did wing tuck?,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/1.15.22-1.20.22/L6.P4c_1.15.22-1.20.22_0049.MP4
1446,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0024.MP4,WBY,Y,Y,2.0,2.0,,,2.0,1,0.0,,,,30,NOT SURE IF JUV OR FEMALE,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0024.MP4
1447,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0025.MP4,WBY,Y,Y,3.0,,1.0,,,1,0.0,,,,30,NOT SURE IF JUV OR FEMALE,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0025.MP4
1453,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0037.MP4,WBY,Y,Y,,4.0,,,,1,0.0,,,,30,,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0037.MP4
1454,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0038.MP4,WBY,Y,Y,3.0,2.0,,2.0,,1,1.0,,,,30,second roll was quiet,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0038.MP4
1459,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0044.MP4,WBY,Y,Y,4.0,8.0,1.0,2.0,,1,1.0,,,,30,,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0044.MP4
1460,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0045.MP4,WBY,Y,Y,,3.0,,,,2,0.0,,,,30,two green birds visit; neither enter court,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0045.MP4
1461,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0046.MP4,WBY,Y,Y,4.0,,,,,1,1.0,,,,30,,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0046.MP4
1463,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0048.MP4,WBY,Y,Y,3.0,2.0,,1.0,,1,1.0,,,,30,,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0048.MP4
1465,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0050.MP4,WBY,Y,Y,,1.0,,,1.0,1,1.0,,,,30,"ALL OF THESE FEMALE VISITATION COUNTS ARE LIKELY THE SAME UNBANDED FEMALE; SHOULD EACH VIDEO COUNT AS N=1, OR SHOULD ALL OF THEM TOTAL 1 VISIT -",HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0050.MP4
1466,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4c_12.14.21-12.18.21_0051.MP4,WBY,Y,Y,1.0,1.0,,1.0,1.0,1,0.0,,,,30,Female does not enter court,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.14.21-12.18.21/L6.P4c_12.14.21-12.18.21_0051.MP4
1585,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 4c,12.9.21-12.10.21 - camera R4,12.9.21-12.10.21 - camera R4,L6.P4c_12.9.21-12.10.21_X0016.AVI,WBY,Y,Y,2.0,,1.0,,,1,1.0,,,,8,Possibly a failed mounting attempt,HLA,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 4c/12.9.21-12.10.21 - camera R4/L6.P4c_12.9.21-12.10.21_X0016.AVI
1598,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,11.18.21-11.22.21,11.18.21-11.22.21,L6.P5_11.18.21-11.22.21_WWR-1.MP4,WWR,Y,Y,0.0,0.0,0.0,0.0,16.0,0,,0.0,0,0.0,60,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/11.18.21-11.22.21/L6.P5_11.18.21-11.22.21_WWR-1.MP4
1599,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,11.18.21-11.22.21,11.18.21-11.22.21,L6.P5_11.18.21-11.22.21_WWR-2.MP4,WWR,Y,Y,10.0,1.0,0.0,1.0,2.0,0,,0.0,0,4.0,60,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/11.18.21-11.22.21/L6.P5_11.18.21-11.22.21_WWR-2.MP4
1600,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,11.22.21-11.24.21,11.22.21-11.24.21,L6.P5_11.22.21-11.24.21_WWR-3-gruntjump-gardening.MP4,WWR,Y,Y,4.0,0.0,1.0,0.0,1.0,0,,0.0,0,1.0,60,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/11.22.21-11.24.21/L6.P5_11.22.21-11.24.21_WWR-3-gruntjump-gardening.MP4
1601,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,11.22.21-11.24.21,11.22.21-11.24.21,L6.P5_11.22.21-11.24.21_WWR-4-gruntjump-calling.MP4,WWR,Y,Y,4.0,1.0,1.0,0.0,6.0,0,,0.0,0,0.0,60,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/11.22.21-11.24.21/L6.P5_11.22.21-11.24.21_WWR-4-gruntjump-calling.MP4
1602,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,11.22.21-11.24.21,11.22.21-11.24.21,L6.P5_11.22.21-11.24.21_WWR-5-calling.MP4,WWR,Y,Y,0.0,0.0,0.0,0.0,7.0,0,,0.0,0,0.0,60,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/11.22.21-11.24.21/L6.P5_11.22.21-11.24.21_WWR-5-calling.MP4
1604,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.14.21-12.18.21,12.14.21-12.18.21,L6.P5_12.14.21-12.18.21_0005.MP4,WWR,Y,Y,2.0,0.0,0.0,0.0,0.0,0,,0.0,0,1.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.14.21-12.18.21/L6.P5_12.14.21-12.18.21_0005.MP4
1605,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.14.21-12.18.21,12.14.21-12.18.21,L6.P5_12.14.21-12.18.21_0008.MP4,WWR,Y,Y,4.0,0.0,0.0,0.0,1.0,0,,0.0,0,2.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.14.21-12.18.21/L6.P5_12.14.21-12.18.21_0008.MP4
1606,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0001-WWR.MP4,WWR,Y,Y,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,only jumping,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0001-WWR.MP4
1607,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0003-WWR.MP4,WWR,Y,Y,0.0,1.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0003-WWR.MP4
1608,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0007-WWR.MP4,WWR,Y,Y,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0007-WWR.MP4
1609,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0008-WWR.MP4,WWR,Y,Y,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0008-WWR.MP4
1610,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0010-WWR.MP4,WWR,Y,Y,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,1.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0010-WWR.MP4
1611,Camera Traps 1 -- Dec 2021 to Jan 2022,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0013-WWR.MP4,WWR,Y,Y,4.0,0.0,0.0,0.0,0.0,0,,0.0,0,1.0,30,,MJ,,True,/mnt/c/workspace/eebio/manacus-dynamics/box_data/PROJECT MANACUS/Camera Traps 1 -- Dec 2021 to Jan 2022/Lek 6/Pista 5/12.5.21-12.10.21 (WWR and UWO)/L6.P5_12.5.21-12.10.21_0013-WWR.MP4
